w,all_sample,one_sample1,one_sample2,50_sample,100_sampe
7.974,748.359604093,527.819115065,829.10169553,731.4340309,745.100886874
7.976,748.799385516,528.127055591,829.405568191,731.862350192,745.55714581
7.978,749.239461485,528.435376051,829.709616136,732.290946962,746.013696077
7.98,749.679832001,528.744076446,830.013839364,732.719821209,746.470537676
7.982,750.120497064,529.053156774,830.318237877,733.148972933,746.927670606
7.984,750.561456673,529.362617037,830.622811673,733.578402136,747.385094868
7.986,751.002710828,529.672457234,830.927560753,734.008108815,747.842810461
7.988,751.44425953,529.982677365,831.232485118,734.438092973,748.300817385
7.99,751.886102779,530.293277431,831.537584766,734.868354608,748.759115641
7.992,752.328240574,530.60425743,831.842859698,735.298893721,749.217705228
7.994,752.770672915,530.915617364,832.148309914,735.729710311,749.676586146
7.996,753.213399803,531.227357231,832.453935415,736.160804378,750.135758396
7.998,753.656421237,531.539477033,832.759736199,736.592175924,750.595221977
8.0,754.099737218,531.851976769,833.065712267,737.023824947,751.05497689
8.002,754.543347745,532.16485644,833.371863619,737.455751447,751.515023134
8.004,754.987252819,532.478116044,833.678190255,737.887955426,751.975360709
8.006,755.431452439,532.791755583,833.984692174,738.320436881,752.435989616
8.008,755.875946606,533.105775055,834.291369378,738.753195815,752.896909854
8.01,756.320735319,533.420174462,834.598221866,739.186232226,753.358121424
8.012,756.765818578,533.734953803,834.905249638,739.619546114,753.819624325
8.014,757.211196384,534.050113079,835.212452694,740.05313748,754.281418557
8.016,757.656868737,534.365652288,835.519831033,740.487006324,754.743504121
8.018,758.102835636,534.681571432,835.827384657,740.921152645,755.205881016
8.02,758.549097081,534.997870509,836.135113564,741.355576444,755.668549242
8.022,758.995653073,535.314549521,836.443017756,741.79027772,756.1315088
8.024,759.442503612,535.631608467,836.751097231,742.225256474,756.594759689
8.026,759.889648697,535.949047347,837.059351991,742.660512706,757.05830191
8.028,760.337088328,536.266866162,837.367782034,743.096046415,757.522135462
8.03,760.784822506,536.58506491,837.676387361,743.531857602,757.986260345
8.032,761.23285123,536.903643593,837.985167972,743.967946267,758.45067656
8.034,761.681174501,537.22260221,838.294123868,744.404312409,758.915384106
8.036,762.129792318,537.541940761,838.603255047,744.840956028,759.380382984
8.038,762.578704682,537.861659246,838.91256151,745.277877125,759.845673193
8.04,763.027911592,538.181757665,839.222043257,745.7150757,760.311254733
8.042,763.477413049,538.502236019,839.531700288,746.152551752,760.777127605
8.044,763.927209052,538.823094306,839.841532603,746.590305282,761.243291808
8.046,764.377299602,539.144332528,840.151540202,747.02833629,761.709747343
8.048,764.827684698,539.465950684,840.461723084,747.466644775,762.176494208
8.05,765.27836434,539.787948774,840.772081251,747.905230738,762.643532406
8.052,765.729338529,540.110326798,841.082614702,748.344094178,763.110861934
8.054,766.180607265,540.433084757,841.393323437,748.783235096,763.578482794
8.056,766.632170547,540.756222649,841.704207455,749.222653492,764.046394986
8.058,767.084028375,541.079740476,842.015266758,749.662349365,764.514598509
8.06,767.53618075,541.403638237,842.326501344,750.102322715,764.983093363
8.062,767.988627672,541.727915932,842.637911215,750.542573544,765.451879548
8.064,768.441369139,542.052573561,842.949496369,750.983101849,765.920957065
8.066,768.894405154,542.377611125,843.261256808,751.423907633,766.390325914
8.068,769.347735715,542.703028622,843.57319253,751.864990894,766.859986093
8.07,769.801360822,543.028826054,843.885303536,752.306351633,767.329937605
8.072,770.255280476,543.35500342,844.197589826,752.747989849,767.800180447
8.074,770.709494676,543.68156072,844.510051401,753.189905543,768.270714621
8.076,771.164003423,544.008497954,844.822688259,753.632098714,768.741540126
8.078,771.618806716,544.335815123,845.135500401,754.074569363,769.212656963
8.08,772.073904555,544.663512225,845.448487827,754.517317489,769.684065131
8.082,772.529296941,544.991589262,845.761650537,754.960343094,770.15576463
8.084,772.984983874,545.320046233,846.074988531,755.403646175,770.627755461
8.086,773.440965353,545.648883138,846.388501809,755.847226735,771.100037624
8.088,773.897241379,545.978099977,846.70219037,756.291084772,771.572611117
8.09,774.353811951,546.30769675,847.016054216,756.735220286,772.045475942
8.092,774.810677069,546.637673458,847.330093346,757.179633278,772.518632098
8.094,775.267836734,546.9680301,847.64430776,757.624323748,772.992079586
8.096,775.725290945,547.298766676,847.958697457,758.069291695,773.465818405
8.098,776.183039703,547.629883186,848.273262439,758.51453712,773.939848556
8.1,776.641083008,547.96137963,848.588002704,758.960060023,774.414170038
8.102,777.099420858,548.293256008,848.902918254,759.405860403,774.888782851
8.104,777.558053256,548.62551232,849.218009087,759.851938261,775.363686996
8.106,778.016980199,548.958148567,849.533275205,760.298293596,775.838882472
8.108,778.47620169,549.291164748,849.848716606,760.744926409,776.314369279
8.11,778.935717726,549.624560863,850.164333291,761.191836699,776.790147418
8.112,779.39552831,549.958336912,850.480125261,761.639024467,777.266216888
8.114,779.855633439,550.292492895,850.796092514,762.086489713,777.74257769
8.116,780.316033115,550.627028813,851.112235051,762.534232436,778.219229823
8.118,780.776727338,550.961944664,851.428552872,762.982252637,778.696173287
8.12,781.237716107,551.29724045,851.745045977,763.430550315,779.173408083
8.122,781.698999423,551.63291617,852.061714366,763.879125471,779.65093421
8.124,782.160577285,551.968971824,852.378558039,764.327978105,780.128751669
8.126,782.622449693,552.305407412,852.695576996,764.777108216,780.606860459
8.128,783.084616648,552.642222935,853.012771237,765.226515805,781.08526058
8.13,783.547078149,552.979418391,853.330140761,765.676200871,781.563952033
8.132,784.009834197,553.316993782,853.64768557,766.126163415,782.042934817
8.134,784.472884792,553.654949107,853.965405663,766.576403436,782.522208932
8.136,784.936229932,553.993284366,854.283301039,767.026920935,783.001774379
8.138,785.39986962,554.331999559,854.6013717,767.477715912,783.481631157
8.14,785.863803854,554.671094687,854.919617645,767.928788366,783.961779267
8.142,786.328032634,555.010569748,855.238038873,768.380138298,784.442218708
8.144,786.792555961,555.350424744,855.556635386,768.831765708,784.922949481
8.146,787.257373834,555.690659674,855.875407182,769.283670595,785.403971584
8.148,787.722486253,556.031274538,856.194354262,769.73585296,785.88528502
8.15,788.18789322,556.372269336,856.513476627,770.188312802,786.366889786
8.152,788.653594732,556.713644068,856.832774275,770.641050122,786.848785884
8.154,789.119590791,557.055398735,857.152247207,771.094064919,787.330973313
8.156,789.585881397,557.397533336,857.471895423,771.547357194,787.813452074
8.158,790.052466549,557.740047871,857.791718923,772.000926947,788.296222166
8.16,790.519346247,558.08294234,858.111717707,772.454774177,788.77928359
8.162,790.986520492,558.426216743,858.431891775,772.908898885,789.262636345
8.164,791.453989284,558.76987108,858.752241127,773.36330107,789.746280431
8.166,791.921752622,559.113905352,859.072765763,773.817980733,790.230215848
8.168,792.389810506,559.458319557,859.393465683,774.272937874,790.714442598
8.17,792.858162937,559.803113697,859.714340887,774.728172492,791.198960678
8.172,793.326809914,560.148287771,860.035391374,775.183684587,791.68377009
8.174,793.795751438,560.493841779,860.356617146,775.639474161,792.168870833
8.176,794.264987508,560.839775721,860.678018202,776.095541212,792.654262908
8.178,794.734518125,561.186089598,860.999594541,776.55188574,793.139946313
8.18,795.204343288,561.532783408,861.321346165,777.008507746,793.625921051
8.182,795.674462998,561.879857153,861.643273072,777.46540723,794.11218712
8.184,796.144877254,562.227310832,861.965375264,777.922584191,794.59874452
8.186,796.615586057,562.575144445,862.287652739,778.38003863,795.085593251
8.188,797.086589406,562.923357993,862.610105498,778.837770547,795.572733314
8.19,797.557887301,563.271951474,862.932733542,779.295779941,796.060164708
8.192,798.029479743,563.62092489,863.255536869,779.754066812,796.547887434
8.194,798.501366732,563.970278239,863.57851548,780.212631162,797.035901491
8.196,798.973548267,564.320011523,863.901669375,780.671472988,797.52420688
8.198,799.446024348,564.670124741,864.224998554,781.130592293,798.012803599
8.2,799.918794976,565.020617894,864.548503017,781.589989075,798.501691651
8.202,800.391860151,565.37149098,864.872182764,782.049663334,798.990871033
8.204,800.865219872,565.722744,865.196037795,782.509615072,799.480341747
8.206,801.338874139,566.074376955,865.52006811,782.969844286,799.970103793
8.208,801.812822953,566.426389844,865.844273709,783.430350979,800.460157169
8.21,802.287066313,566.778782667,866.168654592,783.891135149,800.950501877
8.212,802.76160422,567.131555424,866.493210759,784.352196796,801.441137917
8.214,803.236436673,567.484708116,866.817942209,784.813535921,801.932065288
8.216,803.711563673,567.838240741,867.142848944,785.275152524,802.42328399
8.218,804.186985219,568.192153301,867.467930963,785.737046604,802.914794024
8.22,804.662701312,568.546445795,867.793188265,786.199218162,803.406595389
8.222,805.138711951,568.901118223,868.118620852,786.661667198,803.898688085
8.224,805.615017136,569.256170585,868.444228722,787.124393711,804.391072113
8.226,806.091616868,569.611602881,868.770011876,787.587397702,804.883747472
8.228,806.568511147,569.967415112,869.095970315,788.05067917,805.376714163
8.23,807.045699972,570.323607276,869.422104037,788.514238116,805.869972185
8.232,807.523183343,570.680179375,869.748413043,788.978074539,806.363521538
8.234,808.000961261,571.037131408,870.074897334,789.44218844,806.857362223
8.236,808.479033726,571.394463375,870.401556908,789.906579819,807.351494239
8.238,808.957400737,571.752175277,870.728391766,790.371248675,807.845917587
8.24,809.436062294,572.110267112,871.055401908,790.836195009,808.340632266
8.242,809.915018398,572.468738882,871.382587334,791.30141882,808.835638276
8.244,810.394269048,572.827590585,871.709948044,791.766920109,809.330935618
8.246,810.873814245,573.186822223,872.037484038,792.232698876,809.826524291
8.248,811.353653988,573.546433796,872.365195315,792.69875512,810.322404295
8.25,811.833788278,573.906425302,872.693081877,793.165088842,810.818575631
8.252,812.314217114,574.266796742,873.021143723,793.631700041,811.315038299
8.254,812.794940497,574.627548117,873.349380853,794.098588718,811.811792297
8.256,813.275958426,574.988679426,873.677793266,794.565754873,812.308837627
8.258,813.757270901,575.350190669,874.006380964,795.033198505,812.806174289
8.26,814.238877924,575.712081846,874.335143945,795.500919614,813.303802281
8.262,814.720779492,576.074352957,874.664082211,795.968918202,813.801721606
8.264,815.202975607,576.437004002,874.99319576,796.437194267,814.299932261
8.266,815.685466269,576.800034982,875.322484594,796.905747809,814.798434248
8.268,816.168251477,577.163445895,875.651948711,797.374578829,815.297227566
8.27,816.651331231,577.527236743,875.981588112,797.843687327,815.796312216
8.272,817.134705532,577.891407525,876.311402798,798.313073302,816.295688197
8.274,817.618374379,578.255958242,876.641392767,798.782736755,816.79535551
8.276,818.102337773,578.620888892,876.97155802,799.252677685,817.295314154
8.278,818.586595713,578.986199477,877.301898557,799.722896093,817.795564129
8.28,819.0711482,579.351889995,877.632414378,800.193391979,818.296105435
8.282,819.555995234,579.717960448,877.963105483,800.664165342,818.796938074
8.284,820.041136813,580.084410835,878.293971872,801.135216183,819.298062043
8.286,820.526572939,580.451241156,878.625013545,801.606544501,819.799477344
8.288,821.012303612,580.818451412,878.956230502,802.078150297,820.301183976
8.29,821.498328831,581.186041601,879.287622743,802.550033571,820.80318194
8.292,821.984648597,581.554011725,879.619190267,803.022194322,821.305471234
8.294,822.471262909,581.922361783,879.950933076,803.494632551,821.808051861
8.296,822.958171768,582.291091775,880.282851169,803.967348257,822.310923819
8.298,823.445375173,582.660201701,880.614944545,804.440341441,822.814087108
8.3,823.932873124,583.029691561,880.947213206,804.913612103,823.317541728
8.302,824.420665622,583.399561355,881.27965715,805.387160242,823.82128768
8.304,824.908752667,583.769811084,881.612276379,805.860985859,824.325324963
8.306,825.397134258,584.140440747,881.945070891,806.335088953,824.829653578
8.308,825.885810395,584.511450344,882.278040688,806.809469525,825.334273524
8.31,826.374781079,584.882839875,882.611185768,807.284127574,825.839184802
8.312,826.864046309,585.25460934,882.944506132,807.759063101,826.34438741
8.314,827.353606086,585.62675874,883.27800178,808.234276106,826.849881351
8.316,827.843460409,585.999288073,883.611672712,808.709766588,827.355666622
8.318,828.333609279,586.372197341,883.945518929,809.185534548,827.861743225
8.32,828.824052695,586.745486543,884.279540429,809.661579985,828.36811116
8.322,829.314790658,587.119155679,884.613737213,810.137902901,828.874770425
8.324,829.805823167,587.493204749,884.948109281,810.614503293,829.381721022
8.326,830.297150223,587.867633754,885.282656632,811.091381163,829.888962951
8.328,830.788771825,588.242442692,885.617379268,811.568536511,830.396496211
8.33,831.280687973,588.617631565,885.952277188,812.045969336,830.904320802
8.332,831.772898668,588.993200372,886.287350392,812.523679639,831.412436725
8.334,832.26540391,589.369149113,886.622598879,813.00166742,831.920843979
8.336,832.758203698,589.745477788,886.958022651,813.479932678,832.429542564
8.338,833.251298032,590.122186397,887.293621707,813.958475414,832.938532481
8.34,833.744686913,590.499274941,887.629396046,814.437295627,833.447813729
8.342,834.238370341,590.876743419,887.96534567,814.916393318,833.957386309
8.344,834.732348315,591.254591831,888.301470577,815.395768487,834.46725022
8.346,835.226620835,591.632820177,888.637770769,815.875421133,834.977405462
8.348,835.721187902,592.011428457,888.974246244,816.355351256,835.487852036
